,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Asunción de la Virgen,Asunción de la Virgen_lower,Asunción de la Virgen_upper,Asunción de la Virgen (Trasladado),Asunción de la Virgen (Trasladado)_lower,Asunción de la Virgen (Trasladado)_upper,Año nuevo,Año nuevo_lower,Año nuevo_upper,CFSDay,CFSDay_lower,CFSDay_upper,Día de la Constitución Española,Día de la Constitución Española_lower,Día de la Constitución Española_upper,Día de la Hispanidad,Día de la Hispanidad_lower,Día de la Hispanidad_upper,Día del Trabajador,Día del Trabajador_lower,Día del Trabajador_upper,Día del Trabajador (Trasladado),Día del Trabajador (Trasladado)_lower,Día del Trabajador (Trasladado)_upper,Epifanía del Señor,Epifanía del Señor_lower,Epifanía del Señor_upper,LPPDay,LPPDay_lower,LPPDay_upper,La Inmaculada Concepción,La Inmaculada Concepción_lower,La Inmaculada Concepción_upper,Navidad,Navidad_lower,Navidad_upper,Navidad (Trasladado),Navidad (Trasladado)_lower,Navidad (Trasladado)_upper,Openning,Openning_lower,Openning_upper,PN1,PN1_lower,PN1_upper,PN2,PN2_lower,PN2_upper,PN3,PN3_lower,PN3_upper,PN4,PN4_lower,PN4_upper,PN5,PN5_lower,PN5_upper,SuperSpike,SuperSpike_lower,SuperSpike_upper,Todos los Santos,Todos los Santos_lower,Todos los Santos_upper,Viernes Santo,Viernes Santo_lower,Viernes Santo_upper,VoucherDay,VoucherDay_lower,VoucherDay_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
78,2021-12-28,44910.25814200021,43142.531318954054,51159.56155531824,44910.25814200021,44910.25814200021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.7011977629045,2270.7011977629045,2270.7011977629045,0.0,0.0,0.0,2270.7011977629045,2270.7011977629045,2270.7011977629045,0.0,0.0,0.0,47180.95933976311
79,2021-12-29,45532.09897407102,42349.559469511085,50374.54642712734,45532.09897407102,45532.09897407102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3053386119774,806.3053386119774,806.3053386119774,0.0,0.0,0.0,806.3053386119774,806.3053386119774,806.3053386119774,0.0,0.0,0.0,46338.404312683
80,2021-12-30,46153.93980614184,47346.24262169986,55329.84170127717,46153.93980614184,46153.93980614184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.499673503919,5049.499673503919,5049.499673503919,3617.986357534216,3617.986357534216,3617.986357534216,1431.5133159697034,1431.5133159697034,1431.5133159697034,0.0,0.0,0.0,51203.43947964576
81,2021-12-31,46775.78063821266,41198.727988725375,49259.68492371088,46775.78063821266,46775.78063821266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1253.0539976236012,-1253.0539976236012,-1253.0539976236012,-125.52685248638198,-125.52685248638198,-125.52685248638198,-1127.5271451372193,-1127.5271451372193,-1127.5271451372193,0.0,0.0,0.0,45522.726640589055
82,2022-01-01,47397.62147028348,42687.01697731376,50089.15556171667,47397.62147028348,47397.62147028348,0.0,0.0,0.0,0.0,0.0,0.0,-176.91776704428003,-176.91776704428003,-176.91776704428003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1227.7161223216099,-1227.7161223216099,-1227.7161223216099,3441.0685904899365,3441.0685904899365,3441.0685904899365,-4668.784712811546,-4668.784712811546,-4668.784712811546,0.0,0.0,0.0,46169.90534796187
83,2022-01-02,48019.462302354295,46450.89086625792,54368.50172630876,48019.462302354295,48019.462302354295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3492.459505047834,3492.459505047834,3492.459505047834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2389.3546655621203,2389.3546655621203,2389.3546655621203,3492.459505047834,3492.459505047834,3492.459505047834,-1103.1048394857141,-1103.1048394857141,-1103.1048394857141,0.0,0.0,0.0,50408.81696791641
84,2022-01-03,48641.303134425114,47045.66979787508,54719.78126261863,48641.303134425114,48641.303134425114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265.3699926020813,2265.3699926020813,2265.3699926020813,-125.52685248638198,-125.52685248638198,-125.52685248638198,2390.8968450884636,2390.8968450884636,2390.8968450884636,0.0,0.0,0.0,50906.67312702719
85,2022-01-04,49263.14396649593,47569.575410445104,55518.154572057734,49263.14396649593,49263.14396649593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.7011977593847,2270.7011977593847,2270.7011977593847,0.0,0.0,0.0,2270.7011977593847,2270.7011977593847,2270.7011977593847,0.0,0.0,0.0,51533.84516425532
86,2022-01-05,49884.98471773432,50403.77989164195,58402.985908091294,49884.98471773432,49884.98471773432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424.291696144701,4424.291696144701,4424.291696144701,3617.986357534216,3617.986357534216,3617.986357534216,806.3053386104849,806.3053386104849,806.3053386104849,0.0,0.0,0.0,54309.27641387902
87,2022-01-06,50506.825468972704,50286.81515877422,58369.50029706349,50506.825468972704,50506.825468972704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1268.1969460088,-1268.1969460088,-1268.1969460088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3492.459505047834,3492.459505047834,3492.459505047834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.7758750053335,3655.7758750053335,3655.7758750053335,2224.2625590390344,2224.2625590390344,2224.2625590390344,1431.5133159662994,1431.5133159662994,1431.5133159662994,0.0,0.0,0.0,54162.601343978036
88,2022-01-07,51128.66622021109,53692.887655427905,61433.96324107508,51128.66622021109,51128.66622021109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,7662.98553195492,7662.98553195492,7662.98553195492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6409.931534326444,6409.931534326444,6409.931534326444,7537.458679468537,7537.458679468537,7537.458679468537,-1127.5271451420929,-1127.5271451420929,-1127.5271451420929,0.0,0.0,0.0,57538.597754537535
89,2022-01-08,51750.506971449475,42181.14081740033,50506.19027741978,51750.506971449475,51750.506971449475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-832.1790348485923,-832.1790348485923,-832.1790348485923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5500.9637476592015,-5500.9637476592015,-5500.9637476592015,-832.1790348485923,-832.1790348485923,-832.1790348485923,-4668.78471281061,-4668.78471281061,-4668.78471281061,0.0,0.0,0.0,46249.54322379027
90,2022-01-09,52372.347722687875,51046.37373785424,58835.2322507048,52372.347722687875,52372.347722687875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.66561597767704,-45.66561597767704,-45.66561597767704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.215902074763,2469.215902074763,2469.215902074763,3572.3207415565394,3572.3207415565394,3572.3207415565394,-1103.1048394817763,-1103.1048394817763,-1103.1048394817763,0.0,0.0,0.0,54841.56362476264
91,2022-01-10,52994.188473926246,56264.33189080519,63788.04639375788,52994.188473926246,52994.188473926246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-395.8024614399952,-395.8024614399952,-395.8024614399952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3492.459505047834,3492.459505047834,3492.459505047834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.2886421629232,1690.2886421629232,1690.2886421629232,7177.842530860682,7177.842530860682,7177.842530860682,4786.945685770762,4786.945685770762,4786.945685770762,2390.89684508992,2390.89684508992,2390.89684508992,0.0,0.0,0.0,60172.03100478693
92,2022-01-11,53616.02922516463,52938.67719683057,60496.152282369694,53616.02922516463,53616.02922516463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0089504122411,870.0089504122411,870.0089504122411,3015.1832956849803,3015.1832956849803,3015.1832956849803,744.4820979258592,744.4820979258592,744.4820979258592,2270.701197759121,2270.701197759121,2270.701197759121,0.0,0.0,0.0,56631.212520849615
93,2022-01-12,54237.87006206574,51222.27944276766,59155.46168665833,54237.87006206574,54237.87006206574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3053386112564,806.3053386112564,806.3053386112564,0.0,0.0,0.0,806.3053386112564,806.3053386112564,806.3053386112564,0.0,0.0,0.0,55044.175400677
94,2022-01-13,54859.71089896685,56366.054240113604,64248.88446798783,54859.71089896685,54859.71089896685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3603745683075,371.3603745683075,371.3603745683075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5420.860048070325,5420.860048070325,5420.860048070325,3989.3467321025237,3989.3467321025237,3989.3467321025237,1431.5133159678019,1431.5133159678019,1431.5133159678019,0.0,0.0,0.0,60280.57094703717
95,2022-01-14,55481.55173586796,49926.28383898682,57883.98445823583,55481.55173586796,55481.55173586796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340.382477241718,-340.382477241718,-340.382477241718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1593.4364748552373,-1593.4364748552373,-1593.4364748552373,-465.9093297280999,-465.9093297280999,-465.9093297280999,-1127.5271451271374,-1127.5271451271374,-1127.5271451271374,0.0,0.0,0.0,53888.11526101272
96,2022-01-15,56103.39257276906,47623.028898479926,55680.61725372344,56103.39257276906,56103.39257276906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4668.784712811214,-4668.784712811214,-4668.784712811214,0.0,0.0,0.0,-4668.784712811214,-4668.784712811214,-4668.784712811214,0.0,0.0,0.0,51434.60785995785
97,2022-01-16,56725.23340967015,55111.899832626055,63044.9065392176,56725.23340967015,56725.23340967015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.66561597767704,-45.66561597767704,-45.66561597767704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.2159020782788,2469.2159020782788,2469.2159020782788,3572.3207415565394,3572.3207415565394,3572.3207415565394,-1103.1048394782606,-1103.1048394782606,-1103.1048394782606,0.0,0.0,0.0,59194.44931174843
98,2022-01-17,57347.07424657127,56933.65474880888,64724.72783556224,57347.07424657127,57347.07424657127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-395.8024614399952,-395.8024614399952,-395.8024614399952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.2886421629232,1690.2886421629232,1690.2886421629232,3559.8561733279225,3559.8561733279225,3559.8561733279225,1168.9593282365458,1168.9593282365458,1168.9593282365458,2390.8968450913767,2390.8968450913767,2390.8968450913767,0.0,0.0,0.0,60906.93041989919
99,2022-01-18,57968.91508347238,57029.63795506767,65022.03503133516,57968.91508347238,57968.91508347238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0089504122411,870.0089504122411,870.0089504122411,3140.710148171099,3140.710148171099,3140.710148171099,870.0089504122411,870.0089504122411,870.0089504122411,2270.701197758858,2270.701197758858,2270.701197758858,0.0,0.0,0.0,61109.62523164348
100,2022-01-19,58645.083714023574,55713.034034101,63426.79246177316,58645.083714023574,58645.083714023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3053386106163,806.3053386106163,806.3053386106163,0.0,0.0,0.0,806.3053386106163,806.3053386106163,806.3053386106163,0.0,0.0,0.0,59451.38905263419
101,2022-01-20,59321.25234457478,60597.63855568422,68595.93749765154,59321.25234457478,59321.25234457478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3603745683075,371.3603745683075,371.3603745683075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5420.860048069375,5420.860048069375,5420.860048069375,3989.3467321025237,3989.3467321025237,3989.3467321025237,1431.513315966851,1431.513315966851,1431.513315966851,0.0,0.0,0.0,64742.11239264415
102,2022-01-21,59997.42097512598,54226.601579784314,62559.9193319805,59997.42097512598,59997.42097512598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340.382477241718,-340.382477241718,-340.382477241718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1593.4364748579549,-1593.4364748579549,-1593.4364748579549,-465.9093297280999,-465.9093297280999,-465.9093297280999,-1127.5271451298552,-1127.5271451298552,-1127.5271451298552,0.0,0.0,0.0,58403.98450026802
103,2022-01-22,60673.58960567717,52158.97423804624,60090.14745044615,60673.58960567717,60673.58960567717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4668.78471281039,-4668.78471281039,-4668.78471281039,0.0,0.0,0.0,-4668.78471281039,-4668.78471281039,-4668.78471281039,0.0,0.0,0.0,56004.80489286678
104,2022-01-23,61349.75823622837,56369.67181321799,64080.59954103298,61349.75823622837,61349.75823622837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.66561597767704,-45.66561597767704,-45.66561597767704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1148.7704554515772,-1148.7704554515772,-1148.7704554515772,-45.66561597767704,-45.66561597767704,-45.66561597767704,-1103.1048394739003,-1103.1048394739003,-1103.1048394739003,0.0,0.0,0.0,60200.98778077679
105,2022-01-24,62025.92686677956,61585.980185358385,69532.17449314696,62025.92686677956,62025.92686677956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-395.8024614399952,-395.8024614399952,-395.8024614399952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.2886421629232,1690.2886421629232,1690.2886421629232,3685.3830258079083,3685.3830258079083,3685.3830258079083,1294.4861807229279,1294.4861807229279,1294.4861807229279,2390.89684508498,2390.89684508498,2390.89684508498,0.0,0.0,0.0,65711.30989258747
106,2022-01-25,62702.095497330774,62084.76015691683,69797.6219710383,62702.095497330774,62702.095497330774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0089504122411,870.0089504122411,870.0089504122411,3140.7101481675795,3140.7101481675795,3140.7101481675795,870.0089504122411,870.0089504122411,870.0089504122411,2270.7011977553384,2270.7011977553384,2270.7011977553384,0.0,0.0,0.0,65842.80564549836
107,2022-01-26,63378.24745476691,60191.616589645084,68036.28688568975,63378.24745476691,63378.24745476691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.305338611388,806.305338611388,806.305338611388,0.0,0.0,0.0,806.305338611388,806.305338611388,806.305338611388,0.0,0.0,0.0,64184.5527933783
